"","Line","Trial","Survival","Experiment"
"8133","Maris_Otter","MN-14",20,"GWAS"
"8134","Maris_Otter","OH-14",0,"GWAS"
"8135","Maris_Otter","AB-15",5,"GWAS"
"8136","Maris_Otter","ID-15",100,"GWAS"
"8137","Maris_Otter","MN-15",0,"GWAS"
"8138","Maris_Otter","OH-15",100,"GWAS"
"8139","Maris_Otter","ES-15",38.4615384615385,"GWAS"
"8140","Maris_Otter","UK-15",100,"GWAS"
"8141","Maris_Trojan","AB-14",25,"GWAS"
"8142","Maris_Trojan","DE-14",50,"GWAS"
"8143","Maris_Trojan","MN-14",5,"GWAS"
"8144","Maris_Trojan","OH-14",0,"GWAS"
"8145","Maris_Trojan","AB-15",5,"GWAS"
"8146","Maris_Trojan","ID-15",60,"GWAS"
"8147","Maris_Trojan","MN-15",0,"GWAS"
"8148","Maris_Trojan","OH-15",100,"GWAS"
"8149","Maris_Trojan","ES-15",71.4285714285714,"GWAS"
"8150","Maris_Trojan","UK-15",100,"GWAS"
"8151","Maritim","AB-14",80,"GWAS"
"8152","Maritim","DE-14",50,"GWAS"
"8153","Maritim","MN-14",95,"GWAS"
"8154","Maritim","OH-14",0,"GWAS"
"8155","Maritim","AB-15",15,"GWAS"
"8156","Maritim","ID-15",90,"GWAS"
"8157","Maritim","MN-15",0,"GWAS"
"8158","Maritim","OH-15",100,"GWAS"
"8159","Maritim","ES-15",69.2307692307692,"GWAS"
"8160","Maritim","UK-15",100,"GWAS"
"8161","Maruchin_1","AB-14",15,"GWAS"
"8162","Maruchin_1","DE-14",70,"GWAS"
"8163","Maruchin_1","MN-14",10,"GWAS"
"8164","Maruchin_1","OH-14",0,"GWAS"
"8165","Maruchin_1","AB-15",10,"GWAS"
"8166","Maruchin_1","ID-15",80,"GWAS"
"8167","Maruchin_1","MN-15",0,"GWAS"
"8168","Maruchin_1","OH-15",100,"GWAS"
"8169","Maruchin_1","ES-15",77.7777777777778,"GWAS"
"8170","Maruchin_1","UK-15",100,"GWAS"
"8171","MASCARA","AB-14",25,"GWAS"
"8172","MASCARA","DE-14",70,"GWAS"
"8173","MASCARA","MN-14",10,"GWAS"
"8174","MASCARA","OH-14",50,"GWAS"
"8175","MASCARA","AB-15",5,"GWAS"
"8176","MASCARA","ID-15",80,"GWAS"
"8177","MASCARA","MN-15",0,"GWAS"
"8178","MASCARA","OH-15",100,"GWAS"
"8179","MASCARA","ES-15",50,"GWAS"
"8180","MASCARA","UK-15",100,"GWAS"
"8181","Mattina","AB-14",0,"GWAS"
"8182","Mattina","DE-14",50,"GWAS"
"8183","Mattina","MN-14",20,"GWAS"
"8184","Mattina","OH-14",0,"GWAS"
"8185","Mattina","AB-15",20,"GWAS"
"8186","Mattina","ID-15",20,"GWAS"
"8187","Mattina","MN-15",0,"GWAS"
"8188","Mattina","OH-15",100,"GWAS"
"8189","Mattina","ES-15",60,"GWAS"
"8190","Mattina","UK-15",100,"GWAS"
"8191","Mavlono","AB-14",5,"GWAS"
"8192","Mavlono","DE-14",40,"GWAS"
"8193","Mavlono","MN-14",0,"GWAS"
"8194","Mavlono","OH-14",0,"GWAS"
"8195","Mavlono","AB-15",60,"GWAS"
"8196","Mavlono","ID-15",90,"GWAS"
"8197","Mavlono","MN-15",0,"GWAS"
"8198","Mavlono","OH-15",100,"GWAS"
"8199","Mavlono","ES-15",50,"GWAS"
"8200","Mavlono","UK-15",80,"GWAS"
"8201","McGregor","AB-14",60,"GWAS"
"8202","McGregor","DE-14",60,"GWAS"
"8203","McGregor","MN-14",30,"GWAS"
"8204","McGregor","OH-14",80,"GWAS"
"8205","McGregor","AB-15",15,"GWAS"
"8206","McGregor","ID-15",80,"GWAS"
"8207","McGregor","MN-15",0,"GWAS"
"8208","McGregor","OH-15",100,"GWAS"
"8209","McGregor","ES-15",50,"GWAS"
"8210","McGregor","UK-15",100,"GWAS"
"8211","Mead","AB-14",0,"GWAS"
"8212","Mead","DE-14",50,"GWAS"
"8213","Mead","MN-14",50,"GWAS"
"8214","Mead","OH-14",0,"GWAS"
"8215","Mead","AB-15",80,"GWAS"
"8216","Mead","ID-15",80,"GWAS"
"8217","Mead","MN-15",0,"GWAS"
"8218","Mead","OH-15",100,"GWAS"
"8219","Mead","ES-15",100,"GWAS"
"8220","Mead","UK-15",100,"GWAS"
"8221","Medoc","AB-14",0,"GWAS"
"8222","Medoc","DE-14",40,"GWAS"
"8223","Medoc","MN-14",5,"GWAS"
"8224","Medoc","OH-14",0,"GWAS"
"8225","Medoc","AB-15",5,"GWAS"
"8226","Medoc","ID-15",30,"GWAS"
"8227","Medoc","MN-15",0,"GWAS"
"8228","Medoc","OH-15",100,"GWAS"
"8229","Medoc","ES-15",84,"GWAS"
"8230","Medoc","UK-15",100,"GWAS"
"8231","Mercer","AB-14",50,"GWAS"
"8232","Mercer","DE-14",70,"GWAS"
"8233","Mercer","MN-14",80,"GWAS"
"8234","Mercer","OH-14",0,"GWAS"
"8235","Mercer","AB-15",70,"GWAS"
"8236","Mercer","ID-15",80,"GWAS"
"8237","Mercer","MN-15",0,"GWAS"
"8238","Mercer","OH-15",100,"GWAS"
"8239","Mercer","ES-15",66.6666666666667,"GWAS"
"8240","Mercer","UK-15",100,"GWAS"
"8241","MHHX011","AB-14",0,"GWAS"
"8242","MHHX011","DE-14",60,"GWAS"
"8243","MHHX011","MN-14",50,"GWAS"
"8244","MHHX011","OH-14",10,"GWAS"
"8245","MHHX011","AB-15",15,"GWAS"
"8246","MHHX011","ID-15",70,"GWAS"
"8247","MHHX011","MN-15",0,"GWAS"
"8248","MHHX011","OH-15",100,"GWAS"
"8249","MHHX011","ES-15",50,"GWAS"
"8250","MHHX011","UK-15",100,"GWAS"
"8251","Micuccio","AB-14",0,"GWAS"
"8252","Micuccio","DE-14",40,"GWAS"
"8253","Micuccio","MN-14",0,"GWAS"
"8254","Micuccio","OH-14",0,"GWAS"
"8255","Micuccio","AB-15",0,"GWAS"
"8256","Micuccio","ID-15",30,"GWAS"
"8257","Micuccio","MN-15",0,"GWAS"
"8258","Micuccio","OH-15",100,"GWAS"
"8259","Micuccio","ES-15",73.3333333333333,"GWAS"
"8260","Micuccio","UK-15",100,"GWAS"
"8261","Milena","AB-14",5,"GWAS"
"8262","Milena","DE-14",80,"GWAS"
"8263","Milena","MN-14",95,"GWAS"
"8264","Milena","OH-14",0,"GWAS"
"8265","Milena","AB-15",75,"GWAS"
"8266","Milena","ID-15",80,"GWAS"
"8267","Milena","MN-15",0,"GWAS"
"8268","Milena","OH-15",100,"GWAS"
"8269","Milena","ES-15",75,"GWAS"
"8270","Milena","UK-15",100,"GWAS"
"8271","MILORE","AB-14",40,"GWAS"
"8272","MILORE","DE-14",40,"GWAS"
"8273","MILORE","MN-14",90,"GWAS"
"8274","MILORE","OH-14",0,"GWAS"
"8275","MILORE","AB-15",15,"GWAS"
"8276","MILORE","ID-15",80,"GWAS"
"8277","MILORE","MN-15",0,"GWAS"
"8278","MILORE","OH-15",100,"GWAS"
"8279","MILORE","ES-15",100,"GWAS"
"8280","MILORE","UK-15",100,"GWAS"
"8281","Mirco","AB-14",80,"GWAS"
"8282","Mirco","DE-14",70,"GWAS"
"8283","Mirco","MN-14",80,"GWAS"
"8284","Mirco","OH-14",0,"GWAS"
"8285","Mirco","AB-15",5,"GWAS"
"8286","Mirco","ID-15",90,"GWAS"
"8287","Mirco","MN-15",0,"GWAS"
"8288","Mirco","OH-15",100,"GWAS"
"8289","Mirco","ES-15",58.3333333333333,"GWAS"
"8290","Mirco","UK-15",100,"GWAS"
"8291","Mirra","AB-14",95,"GWAS"
"8292","Mirra","DE-14",60,"GWAS"
"8293","Mirra","MN-14",20,"GWAS"
"8294","Mirra","OH-14",0,"GWAS"
"8295","Mirra","AB-15",30,"GWAS"
"8296","Mirra","ID-15",90,"GWAS"
"8297","Mirra","MN-15",0,"GWAS"
"8298","Mirra","OH-15",100,"GWAS"
"8299","Mirra","ES-15",76.4705882352941,"GWAS"
"8300","Mirra","UK-15",100,"GWAS"
"8301","Mishima_41","AB-14",0,"GWAS"
"8302","Mishima_41","DE-14",20,"GWAS"
"8303","Mishima_41","MN-14",0,"GWAS"
"8304","Mishima_41","OH-14",0,"GWAS"
"8305","Mishima_41","AB-15",0,"GWAS"
"8306","Mishima_41","ID-15",0,"GWAS"
"8307","Mishima_41","MN-15",0,"GWAS"
"8308","Mishima_41","OH-15",100,"GWAS"
"8309","Mishima_41","ES-15",0,"GWAS"
"8310","Mishima_41","UK-15",75,"GWAS"
"8311","MO_B1554","AB-14",60,"GWAS"
"8312","MO_B1554","DE-14",70,"GWAS"
"8313","MO_B1554","MN-14",20,"GWAS"
"8314","MO_B1554","OH-14",0,"GWAS"
"8315","MO_B1554","AB-15",25,"GWAS"
"8316","MO_B1554","ID-15",80,"GWAS"
"8317","MO_B1554","MN-15",0,"GWAS"
"8318","MO_B1554","OH-15",100,"GWAS"
"8319","MO_B1554","ES-15",60,"GWAS"
"8320","MO_B1554","UK-15",100,"GWAS"
"8321","MO_B2126","AB-14",80,"GWAS"
"8322","MO_B2126","DE-14",70,"GWAS"
"8323","MO_B2126","MN-14",90,"GWAS"
"8324","MO_B2126","OH-14",0,"GWAS"
"8325","MO_B2126","AB-15",40,"GWAS"
"8326","MO_B2126","ID-15",90,"GWAS"
"8327","MO_B2126","MN-15",0,"GWAS"
"8328","MO_B2126","OH-15",100,"GWAS"
"8329","MO_B2126","ES-15",60.7142857142857,"GWAS"
"8330","MO_B2126","UK-15",100,"GWAS"
"8331","MO_B2169-19","AB-14",5,"GWAS"
"8332","MO_B2169-19","DE-14",50,"GWAS"
"8333","MO_B2169-19","MN-14",40,"GWAS"
"8334","MO_B2169-19","OH-14",0,"GWAS"
"8335","MO_B2169-19","AB-15",5,"GWAS"
"8336","MO_B2169-19","ID-15",60,"GWAS"
"8337","MO_B2169-19","MN-15",0,"GWAS"
"8338","MO_B2169-19","OH-15",100,"GWAS"
"8339","MO_B2169-19","ES-15",50,"GWAS"
"8340","MO_B2169-19","UK-15",100,"GWAS"
"8341","MO_B2171","AB-14",0,"GWAS"
"8342","MO_B2171","DE-14",70,"GWAS"
"8343","MO_B2171","MN-14",25,"GWAS"
"8344","MO_B2171","OH-14",0,"GWAS"
"8345","MO_B2171","AB-15",5,"GWAS"
"8346","MO_B2171","ID-15",90,"GWAS"
"8347","MO_B2171","MN-15",0,"GWAS"
"8348","MO_B2171","OH-15",100,"GWAS"
"8349","MO_B2171","ES-15",100,"GWAS"
"8350","MO_B2171","UK-15",100,"GWAS"
"8351","MO_B2186","AB-14",60,"GWAS"
"8352","MO_B2186","DE-14",40,"GWAS"
"8353","MO_B2186","MN-14",60,"GWAS"
"8354","MO_B2186","OH-14",0,"GWAS"
"8355","MO_B2186","AB-15",75,"GWAS"
"8356","MO_B2186","ID-15",80,"GWAS"
"8357","MO_B2186","MN-15",0,"GWAS"
"8358","MO_B2186","OH-15",100,"GWAS"
"8359","MO_B2186","ES-15",77.7777777777778,"GWAS"
"8360","MO_B2186","UK-15",100,"GWAS"
"8361","MO_B2247","AB-14",50,"GWAS"
"8362","MO_B2247","DE-14",50,"GWAS"
"8363","MO_B2247","MN-14",10,"GWAS"
"8364","MO_B2247","OH-14",50,"GWAS"
"8365","MO_B2247","AB-15",50,"GWAS"
"8366","MO_B2247","ID-15",80,"GWAS"
"8367","MO_B2247","MN-15",0,"GWAS"
"8368","MO_B2247","OH-15",100,"GWAS"
"8369","MO_B2247","ES-15",75,"GWAS"
"8370","MO_B2247","UK-15",100,"GWAS"
"8371","MO_B2301","AB-14",100,"GWAS"
"8372","MO_B2301","DE-14",50,"GWAS"
"8373","MO_B2301","MN-14",100,"GWAS"
"8374","MO_B2301","OH-14",0,"GWAS"
"8375","MO_B2301","AB-15",20,"GWAS"
"8376","MO_B2301","ID-15",100,"GWAS"
"8377","MO_B2301","MN-15",0,"GWAS"
"8378","MO_B2301","OH-15",100,"GWAS"
"8379","MO_B2301","ES-15",0,"GWAS"
"8380","MO_B2301","UK-15",100,"GWAS"
"8381","MO_B2319","AB-14",40,"GWAS"
"8382","MO_B2319","DE-14",70,"GWAS"
"8383","MO_B2319","MN-14",5,"GWAS"
"8384","MO_B2319","OH-14",100,"GWAS"
"8385","MO_B2319","AB-15",60,"GWAS"
"8386","MO_B2319","ID-15",90,"GWAS"
"8387","MO_B2319","MN-15",0,"GWAS"
"8388","MO_B2319","OH-15",100,"GWAS"
"8389","MO_B2319","ES-15",0,"GWAS"
"8390","MO_B2319","UK-15",100,"GWAS"
"8391","MO_B2566","AB-14",50,"GWAS"
"8392","MO_B2566","DE-14",50,"GWAS"
"8393","MO_B2566","MN-14",70,"GWAS"
"8394","MO_B2566","OH-14",80,"GWAS"
"8395","MO_B2566","AB-15",20,"GWAS"
"8396","MO_B2566","ID-15",70,"GWAS"
"8397","MO_B2566","MN-15",10,"GWAS"
"8398","MO_B2566","OH-15",100,"GWAS"
"8399","MO_B2566","ES-15",46.1538461538462,"GWAS"
"8400","MO_B2566","UK-15",100,"GWAS"
"8401","MO_B2610","AB-14",0,"GWAS"
"8402","MO_B2610","DE-14",60,"GWAS"
"8403","MO_B2610","MN-14",0,"GWAS"
"8404","MO_B2610","OH-14",0,"GWAS"
"8405","MO_B2610","AB-15",5,"GWAS"
"8406","MO_B2610","ID-15",90,"GWAS"
"8407","MO_B2610","MN-15",0,"GWAS"
"8408","MO_B2610","OH-15",100,"GWAS"
"8409","MO_B2610","ES-15",92.8571428571429,"GWAS"
"8410","MO_B2610","UK-15",100,"GWAS"
"8411","MO_B2612","AB-14",10,"GWAS"
"8412","MO_B2612","DE-14",60,"GWAS"
"8413","MO_B2612","MN-14",80,"GWAS"
"8414","MO_B2612","OH-14",0,"GWAS"
"8415","MO_B2612","AB-15",50,"GWAS"
"8416","MO_B2612","ID-15",90,"GWAS"
"8417","MO_B2612","MN-15",0,"GWAS"
"8418","MO_B2612","OH-15",100,"GWAS"
"8419","MO_B2612","ES-15",60,"GWAS"
"8420","MO_B2612","UK-15",100,"GWAS"
"8421","MO_B2677","AB-14",25,"GWAS"
"8422","MO_B2677","DE-14",50,"GWAS"
"8423","MO_B2677","MN-14",100,"GWAS"
"8424","MO_B2677","OH-14",10,"GWAS"
"8425","MO_B2677","AB-15",15,"GWAS"
"8426","MO_B2677","ID-15",70,"GWAS"
"8427","MO_B2677","MN-15",0,"GWAS"
"8428","MO_B2677","OH-15",100,"GWAS"
"8429","MO_B2677","ES-15",10,"GWAS"
"8430","MO_B2677","UK-15",100,"GWAS"
"8431","MO_B2797","AB-14",10,"GWAS"
"8432","MO_B2797","DE-14",60,"GWAS"
"8433","MO_B2797","MN-14",70,"GWAS"
"8434","MO_B2797","OH-14",0,"GWAS"
"8435","MO_B2797","AB-15",85,"GWAS"
"8436","MO_B2797","ID-15",80,"GWAS"
"8437","MO_B2797","MN-15",0,"GWAS"
"8438","MO_B2797","OH-15",100,"GWAS"
"8439","MO_B2797","ES-15",44.4444444444444,"GWAS"
"8440","MO_B2797","UK-15",100,"GWAS"
"8441","MO_B400","AB-14",5,"GWAS"
"8442","MO_B400","DE-14",80,"GWAS"
"8443","MO_B400","MN-14",80,"GWAS"
"8444","MO_B400","OH-14",0,"GWAS"
"8445","MO_B400","AB-15",30,"GWAS"
"8446","MO_B400","ID-15",0,"GWAS"
"8447","MO_B400","MN-15",0,"GWAS"
"8448","MO_B400","OH-15",100,"GWAS"
"8449","MO_B400","ES-15",45.4545454545455,"GWAS"
"8450","MO_B400","UK-15",100,"GWAS"
"8451","MO_B475","AB-14",100,"GWAS"
"8452","MO_B475","DE-14",80,"GWAS"
"8453","MO_B475","MN-14",100,"GWAS"
"8454","MO_B475","OH-14",100,"GWAS"
"8455","MO_B475","AB-15",80,"GWAS"
"8456","MO_B475","ID-15",90,"GWAS"
"8457","MO_B475","MN-15",3,"GWAS"
"8458","MO_B475","OH-15",100,"GWAS"
"8459","MO_B475","ES-15",61.5384615384615,"GWAS"
"8460","MO_B475","UK-15",100,"GWAS"
"8461","MO_B699","AB-14",0,"GWAS"
"8462","MO_B699","DE-14",80,"GWAS"
"8463","MO_B699","MN-14",0,"GWAS"
"8464","MO_B699","OH-14",10,"GWAS"
"8465","MO_B699","AB-15",0,"GWAS"
"8466","MO_B699","ID-15",0,"GWAS"
"8467","MO_B699","MN-15",0,"GWAS"
"8468","MO_B699","OH-15",100,"GWAS"
"8469","MO_B699","ES-15",78.5714285714286,"GWAS"
"8470","MO_B699","UK-15",85,"GWAS"
"8471","MO_B969","AB-14",75,"GWAS"
"8472","MO_B969","DE-14",60,"GWAS"
"8473","MO_B969","MN-14",60,"GWAS"
"8474","MO_B969","OH-14",80,"GWAS"
"8475","MO_B969","AB-15",60,"GWAS"
"8476","MO_B969","ID-15",80,"GWAS"
"8477","MO_B969","MN-15",10,"GWAS"
"8478","MO_B969","OH-15",100,"GWAS"
"8479","MO_B969","ES-15",0,"GWAS"
"8480","MO_B969","UK-15",80,"GWAS"
"8481","Modeibeia","AB-14",5,"GWAS"
"8482","Modeibeia","DE-14",30,"GWAS"
"8483","Modeibeia","MN-14",0,"GWAS"
"8484","Modeibeia","OH-14",0,"GWAS"
"8485","Modeibeia","AB-15",0,"GWAS"
"8486","Modeibeia","ID-15",80,"GWAS"
"8487","Modeibeia","MN-15",0,"GWAS"
"8488","Modeibeia","OH-15",100,"GWAS"
"8489","Modeibeia","ES-15",62.962962962963,"GWAS"
"8490","Modeibeia","UK-15",100,"GWAS"
"8491","Montage","AB-14",0,"GWAS"
"8492","Montage","DE-14",60,"GWAS"
"8493","Montage","MN-14",10,"GWAS"
"8494","Montage","OH-14",50,"GWAS"
"8495","Montage","AB-15",70,"GWAS"
"8496","Montage","ID-15",80,"GWAS"
"8497","Montage","MN-15",0,"GWAS"
"8498","Montage","OH-15",100,"GWAS"
"8499","Montage","ES-15",0,"GWAS"
"8500","Montage","UK-15",100,"GWAS"
"8501","Moonshine","AB-14",5,"GWAS"
"8502","Moonshine","DE-14",60,"GWAS"
"8503","Moonshine","MN-14",35,"GWAS"
"8504","Moonshine","OH-14",0,"GWAS"
"8505","Moonshine","AB-15",75,"GWAS"
"8506","Moonshine","ID-15",80,"GWAS"
"8507","Moonshine","MN-15",0,"GWAS"
"8508","Moonshine","OH-15",100,"GWAS"
"8509","Moonshine","ES-15",0,"GWAS"
"8510","Moonshine","UK-15",75,"GWAS"
"8511","Mortimer","AB-14",0,"GWAS"
"8512","Mortimer","DE-14",50,"GWAS"
"8513","Mortimer","MN-14",100,"GWAS"
"8514","Mortimer","OH-14",0,"GWAS"
"8515","Mortimer","AB-15",40,"GWAS"
"8516","Mortimer","ID-15",90,"GWAS"
"8517","Mortimer","MN-15",0,"GWAS"
"8518","Mortimer","OH-15",100,"GWAS"
"8519","Mortimer","ES-15",33.3333333333333,"GWAS"
"8520","Mortimer","UK-15",100,"GWAS"
"8521","Motzli_9/55","AB-14",0,"GWAS"
"8522","Motzli_9/55","DE-14",60,"GWAS"
"8523","Motzli_9/55","MN-14",5,"GWAS"
"8524","Motzli_9/55","OH-14",0,"GWAS"
"8525","Motzli_9/55","AB-15",0,"GWAS"
"8526","Motzli_9/55","ID-15",0,"GWAS"
"8527","Motzli_9/55","MN-15",0,"GWAS"
"8528","Motzli_9/55","OH-15",100,"GWAS"
"8529","Motzli_9/55","ES-15",45.4545454545455,"GWAS"
"8530","Motzli_9/55","UK-15",100,"GWAS"
"8531","Mumie_Pori","AB-14",0,"GWAS"
"8532","Mumie_Pori","DE-14",50,"GWAS"
"8533","Mumie_Pori","MN-14",20,"GWAS"
"8534","Mumie_Pori","OH-14",100,"GWAS"
"8535","Mumie_Pori","AB-15",30,"GWAS"
"8536","Mumie_Pori","ID-15",90,"GWAS"
"8537","Mumie_Pori","MN-15",0,"GWAS"
"8538","Mumie_Pori","OH-15",100,"GWAS"
"8539","Mumie_Pori","ES-15",81.25,"GWAS"
"8540","Mumie_Pori","UK-15",100,"GWAS"
"8541","Murasakimugi","AB-14",20,"GWAS"
"8542","Murasakimugi","DE-14",70,"GWAS"
"8543","Murasakimugi","MN-14",5,"GWAS"
"8544","Murasakimugi","OH-14",0,"GWAS"
"8545","Murasakimugi","AB-15",15,"GWAS"
"8546","Murasakimugi","ID-15",90,"GWAS"
"8547","Murasakimugi","MN-15",0,"GWAS"
"8548","Murasakimugi","OH-15",100,"GWAS"
"8549","Murasakimugi","ES-15",83.3333333333333,"GWAS"
"8550","Murasakimugi","UK-15",100,"GWAS"
"8551","Murcie","AB-14",15,"GWAS"
"8552","Murcie","DE-14",50,"GWAS"
"8553","Murcie","MN-14",70,"GWAS"
"8554","Murcie","OH-14",0,"GWAS"
"8555","Murcie","AB-15",5,"GWAS"
"8556","Murcie","ID-15",60,"GWAS"
"8557","Murcie","MN-15",0,"GWAS"
"8558","Murcie","OH-15",100,"GWAS"
"8559","Murcie","ES-15",72.7272727272727,"GWAS"
"8560","Murcie","UK-15",100,"GWAS"
"8561","Muscat","AB-14",15,"GWAS"
"8562","Muscat","DE-14",50,"GWAS"
"8563","Muscat","MN-14",20,"GWAS"
"8564","Muscat","OH-14",0,"GWAS"
"8565","Muscat","AB-15",15,"GWAS"
"8566","Muscat","ID-15",60,"GWAS"
"8567","Muscat","MN-15",0,"GWAS"
"8568","Muscat","OH-15",100,"GWAS"
"8569","Muscat","ES-15",62.5,"GWAS"
"8570","Muscat","UK-15",100,"GWAS"
"8571","MW_08-09","AB-14",15,"GWAS"
"8572","MW_08-09","DE-14",60,"GWAS"
"8573","MW_08-09","MN-14",70,"GWAS"
"8574","MW_08-09","OH-14",0,"GWAS"
"8575","MW_08-09","AB-15",25,"GWAS"
"8576","MW_08-09","ID-15",90,"GWAS"
"8577","MW_08-09","MN-15",0,"GWAS"
"8578","MW_08-09","OH-15",100,"GWAS"
"8579","MW_08-09","ES-15",100,"GWAS"
"8580","MW_08-09","UK-15",100,"GWAS"
"8581","MW09S4076-001","AB-14",5,"GWAS"
"8582","MW09S4076-001","DE-14",30,"GWAS"
"8583","MW09S4076-001","MN-14",30,"GWAS"
"8584","MW09S4076-001","OH-14",0,"GWAS"
"8585","MW09S4076-001","AB-15",30,"GWAS"
"8586","MW09S4076-001","ID-15",90,"GWAS"
"8587","MW09S4076-001","MN-15",0,"GWAS"
"8588","MW09S4076-001","OH-15",100,"GWAS"
"8589","MW09S4076-001","ES-15",40,"GWAS"
"8590","MW09S4076-001","UK-15",100,"GWAS"
"8591","MW09S4076-002","AB-14",60,"GWAS"
"8592","MW09S4076-002","DE-14",40,"GWAS"
"8593","MW09S4076-002","MN-14",100,"GWAS"
"8594","MW09S4076-002","OH-14",80,"GWAS"
"8595","MW09S4076-002","AB-15",75,"GWAS"
"8596","MW09S4076-002","ID-15",80,"GWAS"
"8597","MW09S4076-002","MN-15",0,"GWAS"
"8598","MW09S4076-002","OH-15",100,"GWAS"
"8599","MW09S4076-002","ES-15",100,"GWAS"
"8600","MW09S4076-002","UK-15",100,"GWAS"
"8601","MW09S4078-001","AB-14",5,"GWAS"
"8602","MW09S4078-001","DE-14",60,"GWAS"
"8603","MW09S4078-001","MN-14",50,"GWAS"
"8604","MW09S4078-001","OH-14",0,"GWAS"
"8605","MW09S4078-001","AB-15",75,"GWAS"
"8606","MW09S4078-001","ID-15",0,"GWAS"
"8607","MW09S4078-001","MN-15",0,"GWAS"
"8608","MW09S4078-001","OH-15",100,"GWAS"
"8609","MW09S4078-001","ES-15",72.7272727272727,"GWAS"
"8610","MW09S4078-001","UK-15",100,"GWAS"
"8611","MW09S4078-002","AB-14",0,"GWAS"
"8612","MW09S4078-002","DE-14",70,"GWAS"
"8613","MW09S4078-002","MN-14",0,"GWAS"
"8614","MW09S4078-002","OH-14",0,"GWAS"
"8615","MW09S4078-002","AB-15",5,"GWAS"
"8616","MW09S4078-002","ID-15",60,"GWAS"
"8617","MW09S4078-002","MN-15",0,"GWAS"
"8618","MW09S4078-002","OH-15",100,"GWAS"
"8619","MW09S4078-002","ES-15",36.3636363636364,"GWAS"
"8620","MW09S4078-002","UK-15",100,"GWAS"
"8621","MW09S4080-001","AB-14",0,"GWAS"
"8622","MW09S4080-001","DE-14",70,"GWAS"
"8623","MW09S4080-001","MN-14",0,"GWAS"
"8624","MW09S4080-001","OH-14",0,"GWAS"
"8625","MW09S4080-001","AB-15",0,"GWAS"
"8626","MW09S4080-001","ID-15",80,"GWAS"
"8627","MW09S4080-001","MN-15",0,"GWAS"
"8628","MW09S4080-001","OH-15",0,"GWAS"
"8629","MW09S4080-001","ES-15",66.6666666666667,"GWAS"
"8630","MW09S4080-001","UK-15",100,"GWAS"
"8631","MW09S4082-001","AB-14",10,"GWAS"
"8632","MW09S4082-001","DE-14",50,"GWAS"
"8633","MW09S4082-001","MN-14",30,"GWAS"
"8634","MW09S4082-001","OH-14",0,"GWAS"
"8635","MW09S4082-001","AB-15",15,"GWAS"
"8636","MW09S4082-001","ID-15",80,"GWAS"
"8637","MW09S4082-001","MN-15",0,"GWAS"
"8638","MW09S4082-001","OH-15",100,"GWAS"
"8639","MW09S4082-001","ES-15",0,"GWAS"
"8640","MW09S4082-001","UK-15",100,"GWAS"
"8641","MW09S4085-001","AB-14",50,"GWAS"
"8642","MW09S4085-001","DE-14",60,"GWAS"
"8643","MW09S4085-001","MN-14",70,"GWAS"
"8644","MW09S4085-001","OH-14",0,"GWAS"
"8645","MW09S4085-001","AB-15",80,"GWAS"
"8646","MW09S4085-001","ID-15",80,"GWAS"
"8647","MW09S4085-001","MN-15",0,"GWAS"
"8648","MW09S4085-001","OH-15",100,"GWAS"
"8649","MW09S4085-001","ES-15",66.6666666666667,"GWAS"
"8650","MW09S4085-001","UK-15",80,"GWAS"
"8651","MW09S4086-001","AB-14",50,"GWAS"
"8652","MW09S4086-001","DE-14",50,"GWAS"
"8653","MW09S4086-001","MN-14",100,"GWAS"
"8654","MW09S4086-001","OH-14",0,"GWAS"
"8655","MW09S4086-001","AB-15",85,"GWAS"
"8656","MW09S4086-001","ID-15",90,"GWAS"
"8657","MW09S4086-001","MN-15",0,"GWAS"
"8658","MW09S4086-001","OH-15",100,"GWAS"
"8659","MW09S4086-001","ES-15",100,"GWAS"
"8660","MW09S4086-001","UK-15",100,"GWAS"
"8661","MW10S4116-001","AB-14",40,"GWAS"
"8662","MW10S4116-001","DE-14",70,"GWAS"
"8663","MW10S4116-001","MN-14",0,"GWAS"
"8664","MW10S4116-001","OH-14",0,"GWAS"
"8665","MW10S4116-001","AB-15",0,"GWAS"
"8666","MW10S4116-001","ID-15",0,"GWAS"
"8667","MW10S4116-001","MN-15",0,"GWAS"
"8668","MW10S4116-001","OH-15",70,"GWAS"
"8669","MW10S4116-001","ES-15",50,"GWAS"
"8670","MW10S4116-001","UK-15",100,"GWAS"
"8671","MW10S4116-002","AB-14",0,"GWAS"
"8672","MW10S4116-002","DE-14",40,"GWAS"
"8673","MW10S4116-002","MN-14",0,"GWAS"
"8674","MW10S4116-002","OH-14",0,"GWAS"
"8675","MW10S4116-002","AB-15",0,"GWAS"
"8676","MW10S4116-002","ID-15",0,"GWAS"
"8677","MW10S4116-002","MN-15",0,"GWAS"
"8678","MW10S4116-002","OH-15",20,"GWAS"
"8679","MW10S4116-002","ES-15",77.7777777777778,"GWAS"
"8680","MW10S4116-002","UK-15",100,"GWAS"
"8681","MW10S4116-003","AB-14",0,"GWAS"
"8682","MW10S4116-003","DE-14",40,"GWAS"
"8683","MW10S4116-003","MN-14",0,"GWAS"
"8684","MW10S4116-003","OH-14",0,"GWAS"
"8685","MW10S4116-003","AB-15",0,"GWAS"
"8686","MW10S4116-003","ID-15",0,"GWAS"
"8687","MW10S4116-003","MN-15",0,"GWAS"
